,
Kod,Tanım
2899.4.01,"B.y.s. demir veya çelik bağlantı elemanları (vidalar, civatalar, somunlar v.b.)"
2899.4.02,"B.y.s. demir veya çelikten diş açılmamış bağlantı elemanları (rondelalar, perçin çivileri, pimler, kamalar v.b.)"
2899.4.03,"B.y.s. bakırdan dişi açılmamış bağlantı elemanları (rondelalar, perçin çivileri, pimler, kamalar v.b.)"
2899.4.04,Demir veya çelikten yaylar ve yay yaprakları; bakır yaylar
2899.4.05,Zincirler (transmisyon zincirleri hariç) ve aksamı
2899.5.01,"Demir, çelik, bakır veya alüminyumdan eviye, lavabo, küvet ve diğer hijyenik eşyalar ile bunların parçaları"
2899.5.02,"Demir, çelik, bakır veya alüminyumdan sofra, mutfak veya diğer ev işlerinde kullanılan eşyalar ve bunların aksamı"
2899.5.03,"Adi metallerden zırhlı veya takviyeli kasalar, kutular ve kapılar"
2899.5.04,Adi metallerden büro veya masada kullanılan küçük malzemeler
2899.5.05,"Adi metallerden dosya, klasör ve ciltler için kağıt takılabilen mekanizmalar, kağıt raptiyeleri, köşebentleri, işaret maşaları v.b. büro eşyası; şerit halinde zımba teli"
2899.5.06,Adi metallerden heykelcikler ve diğer süs eşyaları; fotoğraf ve resim çerçeveleri ve aynaları
2899.5.07,"Adi metallerden fermuarlar, tokalar, kopçalar, bağ deliği kapsülleri ve diğer eşya"
2899.5.08,Gemi pervaneleri ve bunların kanatları
2899.5.09,B.y.s. adi metallerden diğer eşyalar
2899.5.10,"Kılıçlar, palalar, süngüler, mızraklar v.b. silahlar ile bunların aksam ve parçaları"
2911.0.01,"Deniz taşıtları için, dıştan takma itici motorlar"
2911.0.02,Deniz taşıtları için kıvılcımla ateşlemeli motorlar; diğer motorlar
2911.0.03,Sıkıştırmayla ateşlemeli içten yanmalı pistonlu motorlar (dizel ve yarı dizel)
2911.0.04,Su buharı türbinleri ve diğer buhar türbinleri
2911.0.05,Hidrolik türbinler ve su çarkları
2911.0.06,Gaz türbinleri (turbo-jetler ve turbo-propellerlere ait olanlar hariç)
2911.0.07,Su buharı türbinleri ve diğer buhar türbinleri için aksam ve parçalar
2911.0.08,Hidrolik türbinler ve su çarkları için aksam ve parçalar (regülatörler dahil)
2911.0.09,Gaz türbinleri için aksam ve parçalar (turbo-jet ve turbo-propellerler hariç)
2911.0.10,Motor ve türbinlerin kurulumu (hava ve kara taşıtları ile motosikletler hariç)
2911.0.11,Motor ve türbinlerin bakım ve onarımı (hava ve kara taşıtları ve motosikletler hariç)
2912.1.01,Doğrusal hareketli hidrolik ve pnömatik güç makineleri ve motorları
2912.1.02,Diğer hidrolik ve pnömatik güç makineleri ve motorları
2912.1.03,Sıvı pompaları
2912.1.04,Pozitif hareketli pistonlu sıvı pompaları (beton pompaları hariç)
2912.1.05,Pozitif hareketli döner sıvı pompaları
2912.1.06,Santrifüj sıvı pompaları; diğer pompalar; sıvı elavatörleri
2912.1.07,Vakum pompaları
2912.1.08,El veya ayakla çalıştırılan hava pompaları
2912.1.09,Soğutma cihazlarında kullanılan kompresörler
2912.1.10,Tekerlekli şasiler üzerine monte edilmiş çekilebilen hava kompresörleri
2912.1.11,Turbo kompresörler
2912.1.12,Pistonlu kompresörler
2912.1.13,Döner hareketli kompresörler (tek şaftlı ve çok şaftlı olanlar)
2912.1.14,Sivil havacılıkta kullanılan kompresörler ve diğer kompresörler
2912.1.15,Hidrolik ve pnömatik güç makineleri ve motorları için aksam ve parçalar
2912.1.16,Pompa ve sıvı elevatörlerine ait aksam ve parçalar
2912.1.17,"Hava veya vakum pompaları, hava veya gaz kompresörleri, fan ve davlumbazlar için aksam ve parçalar"
2912.1.18,Pompa ve kompresörlerin kurulumu
2912.1.19,Pompa ve kompresörlerin bakım ve onarımı
2912.2.01,"Basınç düşürücü valfler, kontrol ve güvenlik valfleri"
2912.2.02,Sıhhi tesisat musluk ve valfleri ile benzeri aksamlar; merkezi ısıtma radyatör valfleri
2912.2.03,"Proses kontrol valfleri, sürgülü, stop, kelebek, küresel, konik ve diyafram valfleri"
2912.2.04,Musluk ve valflerin aksam ve parçaları
2912.2.05,Musluk ve valflerin bakım ve onarımı
2913.0.01,Bilyeli veya makaralı rulmanlar
2913.0.02,Demir veya çelikten transmisyon zincirleri
2913.0.03,"Transmisyon milleri ve kranklar, krank milleri"
2913.0.04,Yatak kovanları; mil yatakları
2913.0.05,Dişliler ve dişli sistemleri; bilyalı vidalar; dişli kutuları ve diğer hız değiştiriciler
2913.0.06,Volanlar ve kasnaklar (kasnak blokları dahil)
2913.0.07,Kavramalar ve kaplinler (üniversal kaplinler dahil)
2913.0.08,"Rulman parçaları; bilyeler, iğneler ve makaralar"
2913.0.09,Mafsal halkalı zincirler için aksam ve parçalar
2913.0.10,"Yatak kovanları, volanlar, kasnaklar ve kavramalar için aksam ve parçalar"
2914.0.01,Ocak ve fırın ateşleyicileri; mekanik kömür taşıyıcılar; mekanik kül boşaltıcılar ve benzerleri
2914.0.02,Sanayi ve laboratuvarlara özgü elektrikli olmayan fırınlar ve ocaklar (çöp yakma fırınları dahil)
2914.0.03,Sanayi ve laboratuvarlara özgü elektrikli fırınlar ve ocaklar; endüksiyon veya dielektrik kaybı yoluyla çalışan cihazlar
2914.0.04,"Brülörler (ateşleyiciler), fırınlar ve ocakların aksam ve parçaları"
2914.0.05,Fırın ve ocakların kurulumu
2914.0.06,Fırın ve ocakların bakım ve onarımı
2915.0.01,B.y.s. palangalar ve ağır yük kaldırıcıları
2915.0.02,Maden ocaklarında ve yer altında kullanılmak üzere imal edilmiş bucurgatlar; diğer bucurgatlar ve ırgatlar
2915.0.03,Krikolar; taşıtların kaldırılmasında kullanılan ağır yük kaldırıcıları
2915.0.04,Gemi vinçleri; vinçler; hareketli kaldırma çerçeveleri; şasisi ''straddle'' tipi olan ayak mesafeleri ayarlanabilen lastik tekerlekli taşıyıcılar ve vinçli yük arabaları
2915.0.05,Forkliftler; kaldırma ve taşıma tertibatı olan diğer yük arabaları; demiryolu istasyon platformlarında kullanılan türde çekiciler
2915.0.06,"Asansörler, skipli yük kaldırıcıları, yürüyen merdiven ve yürüyen platformlar"
2915.0.07,Pnömatik ve diğer sürekli hareketli elevatörler ve konveyörler (eşya ve malzeme taşımaya özgü)
2915.0.08,"Kaldırma, taşıma, yükleme veya boşaltma işlerine özgü diğer makine ve cihazlar"
2915.0.09,Kaldırma ve taşıma cihazlarının aksam ve parçaları
2915.0.10,"Kovalar, kepçeler, kürekler, kıskaçlar ve kancalar"
2915.0.11,Kaldırma ve taşıma cihazlarının kurulumu
2915.0.12,Kaldırma ve taşıma cihazlarının bakım ve onarımı
2919.1.01,"Isı değiştiriciler, hava ve diğer gazları sıvılaştırmaya özgü makineler"
2919.1.02,Klima cihazları
2919.1.03,Soğutma ve dondurma cihazları ve ısı pompaları (evde kullanıma yönelik olanlar hariç)
2919.1.04,B.y.s. gazların filtre edilmesi veya arıtılmasında kullanılan makine ve cihazlar
2919.1.05,"Vantilatör ve aspiratörler (masa, yer, duvar, pencere, tavan veya çatı vantilatörleri ve aspiratörleri hariç)"
2919.1.06,Soğutma ve dondurma cihazları ile ısı pompalarının aksam ve parçaları
2919.1.07,Ev dışında kullanılan soğutma ve havalandırma cihazlarının kurulumu
2919.1.08,Ev dışında kullanılan soğutma ve havalandırma cihazlarının bakım ve onarımı
2919.2.01,"Gaz veya su gazı jeneratörleri; su ile işleyen asetilen jeneratörleri v.b. gaz jeneratörleri, damıtma veya rektifiye tesisleri"
2919.2.02,Fitre veya arıtma cihazları (sıvılar için)
2919.2.03,Yağ ve yakıt filtreleri; içten yanmalı motorlar için hava filtreleri
2919.2.04,"Temizleme, doldurma, paketleme veya ambalajlama makineleri"
2919.2.05,İnsan tartan basküller; evlerde kullanılan teraziler; taşıyıcı bant üzerindeki maddeyi tartan basküller ve maddeyi belirli bir ağırlığa göre tartarak çuval ve diğer kaplara doldurmaya özgü baskül ve teraziler
2919.2.06,B.y.s. tartı aletleri
2919.2.07,"Yangın söndürme cihazları, püskürtme tabancaları, buhar veya kum püskürtme makineleri ve benzeri makineler (zirai amaçlı kullanılanlar hariç)"
2919.2.08,Diğer maddelerle birleştirilmiş metal tabakalardan veya iki veya daha fazla metal tabakalardan yapılmış contalar
2919.2.09,B.y.s. santrifüjler
2919.2.10,Kalenderler ve diğer hadde makineleri (metal veya cam için olanlar hariç)
2919.2.11,Otomatik satış makineleri
2919.2.12,Isı değişikliği yoluyla maddelerin işlenmesini sağlayan makineler
2919.2.13,Gaz veya su gazı jeneratörlerinin aksam ve parçaları
2919.2.14,Santrifüjler; gazların ve sıvıların filtre edilmesine veya arıtılmasına özgü makine ve cihazlar için aksam ve parçalar
2919.2.15,Kalenderlerin veya diğer hadde makinelerinin; püskürtme ve tartı aletlerinin aksam ve parçaları
2919.2.16,B.y.s. makinelerin aksam ve parçaları (elektrik konnektörleri hariç)
2919.2.17,Sanayi tipi bulaşık makineleri
2919.2.18,"Bulaşık makineleri, yıkama, temizleme, doldurma ve paketleme makinelerinin aksam ve parçaları"
2919.2.19,B.y.s. genel amaçlı makinelerin kurulumu
2919.2.20,B.y.s. genel amaçlı makinelerin bakım ve onarımı
2921.1.01,Motokültürler
2921.1.02,Traktörler (motor gücü <= 37 kW)
2921.1.03,Traktörler (37 kW < motor gücü <= 59 kW)
2921.1.04,Traktörler (motor gücü > 59 kW)
2921.1.05,Traktörler (kullanılmış olanlar ve diğerleri)
2921.1.06,Tarımsal amaçlı traktörlerin bakım ve onarımı
2921.2.01,Pulluklar ve diskli tırmıklar
2921.2.02,Skarifikatörler ve kültivatörler
2921.2.03,Ekim ve dikim makineleri
2921.2.04,Gübreleme makine ve cihazları
2921.2.05,B.y.s. tarım ve ormancılık makineleri; çimenlikler ve spor sahaları için silindirler
2921.2.06,Çim biçme makineleri
2921.2.07,B.y.s. çayır biçme makineleri (traktörlere takılabilen)
2921.2.08,Ot hazırlama makine ve cihazları
2921.2.09,Ot ve saman balyalamaya özgü makine ve cihazlar
2921.2.10,B.y.s. hasat ve harman makineleri
2921.2.11,"Tarıma ve bahçeciliğe ait, sıvı veya toz atma veya püskürtme cihazları"
2921.2.12,Tarımda kullanılmaya yönelik kendinden yüklemeli veya boşaltmalı römork ve yarı römorklar
2921.2.13,"Yumurtaları, meyveleri ve diğer tarım ürünlerini ağırlık ve büyüklüklerine göre ayırmaya ve temizlemeye yönelik makine ve cihazlar"
2921.2.14,Süt sağma makineleri
2921.2.15,Hayvan yemlerini hazırlamaya yönelik makine ve cihazlar; kümes hayvancılığına yönelik makine ve cihazlar
2921.2.16,"Tohumların, hububatın ve kuru baklagillerin temizlenmesine, ayrılmasına ve ayıklanmasına yönelik makineler"
2921.2.17,"B.y.s. tarım, ormancılık, kümes hayvancılığı ve arıcılığa özgü makineler"
2921.2.18,Tarım ve ormancılık makinelerinin aksam ve parçaları
2921.2.19,Tarım ve ormancılık makinelerinin kurulumu
2921.2.20,Tarım ve ormancılık makinelerinin bakım ve onarımı
2922.0.01,"Herhangi bir maddenin lazer, ultrason ve benzeri yöntemlerle aşındırılarak işlenmesine yönelik makineli aletler"
2922.0.02,Metal işlemeye yönelik işleme merkezleri tek istasyonlu tezgahlar ve çok istasyonlu transfer tezgahları
2922.0.03,Metal işlemeye özgü torna tezgahları
2922.0.04,"Metalleri delmeye, raybalamaya ve frezelemeye yönelik takım tezgahları"
2922.0.05,Diğer diş açma veya vida yuvası açma tezgahları
2922.0.06,"Taşlama, bileme, honlama ve lepleme tezgahları; planya, broş, testere tezgahları; diğer tezgahlar"
2922.0.07,"Sayısal kontrollü kavislendirme, katlama, düzeltme, yassılaştırma, makasla kesme, zımbalı kesme veya taslak çıkarma tezgahları"
2922.0.08,"Diğer kavislendirme, katlama, düzeltme, yassılaştırma tezgahları"
2922.0.09,Dövme veya kalıpta dövme tezgahları ve çekiçleri; hidrolik presler ve metal işleme presleri
2922.0.10,"B.y.s. metalleri, sinterlenmiş metal karbürleri veya sermetleri talaş kaldırmadan işlemeye yönelik diğer makineler"
2922.0.11,"Taş, beton, seramik v.b. mineral maddeleri işlemeye ve camı soğuk işlemeye yönelik takım tezgahları"
2922.0.12,"Cam, ağaç, mantar, kemik, sert kauçuk ve sert plastik v.b. işlemeye yönelik makineler"
2922.0.13,El ile kullanılan pnömatik veya motorlu aletler (elektrik motorlu olanlar hariç)
2922.0.14,El ile kullanılan elektrik motorlu elektro-mekanik aletler
2922.0.15,Lehim ve kaynak yapmaya özgü makine ve cihazlar; yüzey sertleştirme ve sıcak püskürtrme makine ve cihazları
2922.0.16,Alet tutucuları ve otomatik şekilde açılan pafta kafaları
2922.0.17,İşlenecek parçaları tutucular
2922.0.18,Makinelere ait taksim edici tertibat ve diğer özel tertibat
2922.0.19,Metal işleme makinelerinin aksam ve parçaları
2922.0.20,"Ağaç, mantar, sert kauçuk ve benzeri sert maddeleri işlemeye yönelik makinelerin aksam ve parçaları"
2922.0.21,"Zincirli testere, pnömatik aletler ve el aletlerine (elektrik motorsuz olanlar) ait aksam ve parçalar"
2922.0.22,El ile kullanılan elektrik motorlu aletler için aksam ve parçalar
2922.0.23,Diğer makine ve el aletlerinin aksam ve parçaları
2922.0.24,Makineli el aletlerinin kurulumu
2922.0.25,Makineli el aletlerinin bakım ve onarımı
2923.0.01,"Metalürjide veya metal dökümhanelerinde kullanılan tav ocakları, döküm potaları, külçe kalıp ve döküm makineleri; metal haddeleme makineleri"
2923.0.02,Metalurjide kullanılan makinelerin aksam ve parçaları; hadde silindirleri ve bunların parçaları
2923.0.03,Metalürji makinelerinin kurulumu
2923.0.04,Metalürji makinelerinin bakım ve onarımı
2924.0.01,"Yer altında kullanılan, sürekli hareketli elevatörler ve konveyörler"
2924.0.02,Kömür veya kaya kesicileri (havözler) ve tünel açma makineleri; diğer delme ve sondaj makineleri
2924.0.03,Kendinden hareketli buldozerler ve angledozerler
2924.0.04,Kendinden hareketli greyderler ve toprağın tesviyesine özgü makineler
2924.0.05,Kendinden hareketli skreyperler
2924.0.06,"Kendinden hareketli, sıkıştırma işini tokmaklamak suretiyle yapan makineler ve yol silindirleri"
2924.0.07,Kendinden hareketli önden yüklemeli küreyici yükleyiciler
2924.0.08,"Kulesi 360 derece dönebilen, kendinden hareketli mekanik küreyiciler, ekskavatörler ve küreyici yükleyiciler (önden yüklemeli küreyici yükleyiciler hariç)"
2924.0.09,"Madencilikde kullanılan diğer kendinden hareketli küreyiciler, ekskavatörler ve küreyici yükleyiciler; kendinden hareketli diğer iş makineleri"
2924.0.10,Buldozer ve angledozer bıçakları
2924.0.11,Diğer kazma makineleri
2924.0.12,"Toprak, taş, cevher ve diğer mineral maddeleri tasnif etmeye, ayırmaya, öğütmeye, karıştırmaya ve benzeri işlemlere özgü makine ve cihazlar; dökümhane kalıpları yapmaya özgü makine ve cihazlar"
2924.0.13,Paletli traktörler
2924.0.14,"Delme, gömme ve kazma makinelerinin aksam ve parçaları; vinçlerin aksam ve parçaları"
2924.0.15,"Toprak, taş ve benzeri mineral maddeleri tasnif etmeye, ayırmaya, öğütmeye veya benzeri işlemlerine özgü makine ve cihazların aksam ve parçları"
2924.0.16,"Maden, taşocağı ve inşaat makinelerinin kurulumu"
2924.0.17,"Madencilik, taşocakçılığı ve inşaat makinelerinin bakım ve onarım hizmetleri"
2925.0.01,Santrifüj krema ayırıcılar
2925.0.02,Sütçülükte kullanılan makine ve cihazlar
2925.0.03,B.y.s. hububat ve kurubaklagilin öğütülmesine veya işlemesine özgü makine ve cihazlar
2925.0.04,"Şarap, elma şarabı, meyve suları ve benzeri içeceklerin imaline özgü makine ve cihazlar"
2925.0.05,"Elektriksiz ekmekçi fırınları, tarım ürünleri kurutucuları, evde kullanıma yönelik olmayan pişirme ve ısıtma cihazları"
2925.0.06,B.y.s. gıda veya içeceği (yağlar dahil) endüstriyel kullanıma hazırlayan veya imal eden makine ve cihazlar
2925.0.07,Tütünün hazırlanmasına veya işlenmesine özgü b.y.s. makine ve cihazlar
2925.0.08,Sütçülükte kullanılan makinelerin aksam ve parçaları; içecek işleme makinelerinin aksam ve parçaları
2925.0.09,Gıda işleme makinelerinin aksam ve parçaları
2925.0.10,Tütün işleme makinelerinin aksam ve parçaları
2925.0.11,"Gıda, içecek ve tütün işleme makinelerinin kurulumu"
2925.0.12,"Gıda, içecek ve tütün işleme makinelerinin bakım ve onarımı"
2926.0.01,"Dokumaya elverişli sentetik veya suni maddelerin ekstrüzyonu, çekilmesi ve kesilmesine yönelik makine ve cihazlar; dokumaya elverişli elyafın hazırlanmasına yönelik makineler (karde, tarama, çırçır v.b. makineleri)"
2926.0.02,"Dokumaya elverişli lifleri eğirmeye, katlamaya, bükmeye, bobinleme ve çilelemeye özgü makine ve cihazlar"
2926.0.03,Dokuma makineleri (tezgahlar)
2926.0.04,Örgü makineleri; dikiş - trikotaj makineleri ve benzerleri; tafting makineleri
2926.0.05,Tekstilde kullanılan makinelere yardımcı makine ve cihazlar
2926.0.06,"Tekstil ipliği ve kumaşını yıkama, temizleme, sıkma, ütüleme, düzleme , boyama ve sarma makineleri; keçe işleme makineleri"
2926.0.07,Çamaşırhane tipi yıkama makineleri; kuru temizleme makineleri; kapasitesi 10 kg. ı aşan kurutma makineleri
2926.0.08,Sanayi tipi dikiş makineleri (kitap formlarını dikmeye özgü makineler ve ev tipi olanlar hariç)
2926.0.09,"Post, deri ve köselelerin işlenmesi, ayakkabı ve diğer eşyaların imaline veya onarımına özgü makine ve cihazlar"
2926.0.10,Dokuma ve eğirme makinelerinin aksam ve parçaları
2926.0.11,"Diğer tekstil, giyim eşyası ve deri işleme makinelerinin aksam ve parçaları"
2926.0.12,Ev tipi dikiş makineleri
2926.0.13,"Tekstil, giyim eşyası ve deri işleme makinelerinin kurulumu"
2926.0.14,"Tekstil, giyim eşyası ve deri işleme makinelerinin bakım ve onarımı"
2927.0.01,Motorlu tanklar ve diğer zırhlı savaş taşıtları ve bunların aksam ve parçaları
2927.0.02,"Savaş silahları (revolverler, tabancalar, kılıçlar ve benzerleri hariç)"
